experiment_seed,request_id,target_sku_id,brand_preference,min_ram_gb,min_storage_gb,eligible_substitute_skus,substitution_tolerance,requested_quantity,q_raw,quantity_cap,current_price,budget_factor,budget,deadline_days,price_flexibility,price_tolerance_pct,quantity_flexibility,quantity_tolerance_pct,timing_flexibility,timing_tolerance_days,on_hand,reserved,incoming_quantity,incoming_eta_days,incoming_available,expected_demand_for_feasibility,available,baseline_feasible,classification
20260823,20,LAP-030,Vertex,16,1024,[],0,14,14.231213434096437,37,63920,0.9335185526803988,835387.0824226353,3,Low,0.02,Low,0.1,Medium,2,91,11.0,0,,0,14,66.0,True,BASELINE_ACCEPT
20260823,21,LAP-029,Nova,16,1024,[],0,20,20.244631078217367,26,70420,1.0719218016015877,1509694.665375676,5,Low,0.02,Low,0.1,Low,0,45,3.0,23,9.0,0,17,25.0,True,OPPORTUNITY
20260823,22,LAP-030,Vertex,16,1024,[],0,9,9.166008675194032,37,63920,0.7562371171495431,435048.08875378914,3,Medium,0.05,Medium,0.25,Low,0,91,11.0,0,,0,14,66.0,True,BASELINE_ACCEPT
20260823,23,LAP-012,Byte,32,512,"[""LAP-017"",""LAP-032"",""LAP-037""]",1,9,8.671132363719325,43,37160,1.00281213965241,335380.49198535195,7,Low,0.02,Medium,0.25,Medium,2,69,18.0,0,,0,38,13.0,True,OPPORTUNITY
20260823,24,LAP-036,Aster,64,2048,[],0,10,9.787435046208907,46,63850,0.9994673030578358,638159.8730024282,5,Low,0.02,Low,0.1,High,3,109,18.0,0,,0,29,62.0,True,BASELINE_ACCEPT
20260823,25,LAP-018,CoreX,64,512,"[""LAP-038""]",1,18,18.274593682270794,65,48660,0.9818751777230801,860004.8306640914,3,Low,0.02,Medium,0.25,Low,0,73,24.0,0,,0,25,24.0,True,OPPORTUNITY
20260823,26,LAP-028,CoreX,16,1024,"[""LAP-033"",""LAP-038""]",1,19,19.242669275244346,27,52120,1.0581371748959256,1047852.0815559372,7,Low,0.02,Medium,0.25,Low,0,56,7.0,33,10.0,0,24,25.0,True,OPPORTUNITY
20260823,27,LAP-016,Aster,64,512,"[""LAP-036""]",1,35,34.705283588266305,53,47830,0.9375009274265145,1569423.4275583567,3,Medium,0.05,Medium,0.25,Low,0,92,19.0,0,,0,20,53.0,True,OPPORTUNITY
20260823,28,LAP-045,Vertex,8,256,"[""LAP-005"",""LAP-010"",""LAP-015"",""LAP-020"",""LAP-025"",""LAP-030"",""LAP-035"",""LAP-040"",""LAP-050""]",1,16,16.055991940862498,20,91230,0.822408525605012,1200453.2766551238,7,High,0.1,Low,0.1,Low,0,21,7.0,17,6.0,17,17,14.0,False,CONSTRAINT_CONFLICT
20260823,29,LAP-033,CoreX,32,2048,[],0,9,9.065212342739096,37,65810,0.8670455648846926,513542.4176255546,10,High,0.1,High,0.5,High,3,86,4.0,0,,0,46,36.0,True,BASELINE_ACCEPT
20260823,30,LAP-006,Aster,16,256,"[""LAP-011"",""LAP-016"",""LAP-026"",""LAP-031"",""LAP-036"",""LAP-046""]",1,17,17.339875311225207,53,34710,0.8982789277188818,530047.4468790806,5,Medium,0.05,Medium,0.25,Medium,2,124,15.0,33,8.0,0,33,76.0,True,OPPORTUNITY
20260823,31,LAP-025,Vertex,8,1024,[],0,9,8.634656587321365,34,35260,1.267314766854008,402169.66811345087,10,Medium,0.05,Medium,0.25,Medium,2,33,5.0,54,7.0,54,42,40.0,True,OPPORTUNITY
20260823,32,LAP-036,Aster,64,2048,[],0,25,25.052473657023626,46,63850,0.8823922426653075,1408518.617354497,7,Low,0.02,Low,0.1,Low,0,109,18.0,0,,0,41,50.0,True,BASELINE_ACCEPT
20260823,33,LAP-006,Aster,16,256,"[""LAP-011"",""LAP-016"",""LAP-026"",""LAP-031"",""LAP-036"",""LAP-046""]",1,15,15.384590395619956,53,34710,0.9065093294823685,471974.08239499514,10,High,0.1,Medium,0.25,Low,0,124,15.0,33,8.0,33,66,76.0,True,OPPORTUNITY
20260823,34,LAP-030,Vertex,16,1024,[],0,20,20.322426384274674,37,63920,0.8263344421924608,1056385.950898842,7,Medium,0.05,High,0.5,High,3,91,11.0,0,,0,32,48.0,True,BASELINE_ACCEPT
20260823,35,LAP-013,CoreX,32,512,"[""LAP-018"",""LAP-033"",""LAP-038""]",1,7,7.208519882192808,36,41240,1.0230332212262994,295329.2303036081,5,Low,0.02,Low,0.1,Low,0,76,12.0,53,7.0,0,23,41.0,True,OPPORTUNITY
20260823,36,LAP-015,Vertex,32,512,[],0,26,25.843787206328336,54,50860,0.9222291410879776,1219518.927009098,5,Medium,0.05,Low,0.1,High,3,108,10.0,0,,0,34,64.0,True,BASELINE_ACCEPT
20260823,37,LAP-046,Aster,16,256,[],0,2,1.9844507417463328,20,88820,0.8433205263922872,149807.4583083259,5,Medium,0.05,Medium,0.25,High,3,15,5.0,0,,0,10,0.0,False,HARD_REJECT
20260823,38,LAP-021,Aster,8,1024,[],0,63,62.846682334926314,68,52420,0.8767246427220349,2895348.0636038114,7,Medium,0.05,Low,0.1,Low,0,153,23.0,0,,0,60,70.0,True,BASELINE_ACCEPT
20260823,39,LAP-033,CoreX,32,2048,"[""LAP-038""]",1,8,8.202639090239735,37,65810,0.9152859646569923,481879.7546726133,3,Low,0.02,Medium,0.25,Low,0,86,4.0,0,,0,14,68.0,True,OPPORTUNITY
20260823,40,LAP-024,Nova,8,1024,"[""LAP-029"",""LAP-034"",""LAP-039""]",1,23,23.435981340442858,45,55190,0.9239370708011829,1172817.9995628975,5,Medium,0.05,Medium,0.25,Medium,2,72,15.0,0,,0,28,29.0,True,OPPORTUNITY
20260823,41,LAP-049,Nova,16,256,"[""LAP-009"",""LAP-014"",""LAP-019"",""LAP-029"",""LAP-034"",""LAP-039""]",1,7,7.285984080362193,20,117210,0.979708836836204,803821.7093590003,5,Low,0.02,High,0.5,High,3,17,5.0,0,,0,9,3.0,False,CONSTRAINT_CONFLICT
20260823,42,LAP-031,Aster,32,2048,[],0,5,5.4720802977535055,32,64830,0.6792844056609535,220190.04009499808,3,Low,0.02,Low,0.1,Low,0,31,4.0,31,4.0,0,12,15.0,True,OPPORTUNITY
20260823,43,LAP-043,CoreX,8,256,"[""LAP-003"",""LAP-008"",""LAP-013"",""LAP-018"",""LAP-023"",""LAP-028"",""LAP-033"",""LAP-038"",""LAP-048""]",1,5,5.2026667798836,20,84550,0.941303603209375,397936.0982567633,5,Low,0.02,Medium,0.25,Low,0,47,0.0,0,,0,12,35.0,True,OPPORTUNITY
20260823,44,LAP-025,Vertex,8,1024,"[""LAP-030"",""LAP-035"",""LAP-040""]",1,8,7.663759180195386,34,35260,0.883530805965585,249226.36974677222,5,Low,0.02,Low,0.1,Medium,2,33,5.0,54,7.0,0,21,7.0,False,CONSTRAINT_CONFLICT
20260823,45,LAP-026,Aster,16,1024,[],0,16,15.74844432309968,38,41610,0.6953056249150863,462906.67284346785,10,Medium,0.05,Medium,0.25,Low,0,93,9.0,0,,0,47,37.0,True,OPPORTUNITY
20260823,46,LAP-028,CoreX,16,1024,"[""LAP-033"",""LAP-038""]",1,18,18.342274201403438,27,52120,1.0087564210173106,946374.9239416,3,Low,0.02,Low,0.1,Low,0,56,7.0,33,10.0,0,10,39.0,True,OPPORTUNITY
20260823,47,LAP-041,Aster,8,256,"[""LAP-001"",""LAP-006"",""LAP-011"",""LAP-016"",""LAP-021"",""LAP-026"",""LAP-031"",""LAP-036"",""LAP-046""]",1,13,12.912092832634995,20,81770,0.8530155565431786,906764.0667609643,5,Medium,0.05,High,0.5,Medium,2,40,0.0,35,7.0,0,13,27.0,True,OPPORTUNITY
20260823,48,LAP-042,Byte,8,256,[],0,11,11.494096027708142,27,84040,0.953325573860926,881292.2934999944,5,Medium,0.05,Low,0.1,Low,0,30,1.0,0,,0,17,12.0,True,BASELINE_ACCEPT
20260823,49,LAP-017,Byte,64,512,"[""LAP-037""]",1,16,16.171636290352225,45,41040,1.1538403183846955,757657.7066641265,3,High,0.1,Low,0.1,Low,0,83,18.0,0,,0,17,48.0,True,OPPORTUNITY
20260823,50,LAP-032,Byte,32,2048,[],0,28,32.729370504748,28,57010,0.8610171553094723,1374424.4646774044,10,Medium,0.05,Medium,0.25,Medium,2,38,1.0,38,5.0,38,35,40.0,True,OPPORTUNITY
20260823,51,LAP-014,Nova,32,512,[],0,9,9.185558809488212,42,45030,0.8949640551983025,362702.08265021606,3,Low,0.02,Medium,0.25,High,3,42,3.0,0,,0,16,23.0,True,OPPORTUNITY
20260823,52,LAP-025,Vertex,8,1024,"[""LAP-030"",""LAP-035"",""LAP-040""]",1,7,7.038719256380043,34,35260,0.886037875710326,218691.86848282267,10,Medium,0.05,Low,0.1,Medium,2,33,5.0,54,7.0,54,42,40.0,True,OPPORTUNITY
20260823,53,LAP-036,Aster,64,2048,[],1,46,47.477980168835586,46,63850,1.0286886630705911,3021361.4723046334,7,Low,0.02,Low,0.1,Medium,2,109,18.0,0,,0,41,50.0,True,BASELINE_ACCEPT
20260823,54,LAP-011,Aster,32,512,[],0,29,29.485666350909934,65,47120,0.8837202518882398,1207586.0498002418,2,High,0.1,Medium,0.25,Medium,2,146,20.0,0,,0,17,109.0,True,OPPORTUNITY
20260823,55,LAP-047,Byte,16,256,"[""LAP-007"",""LAP-012"",""LAP-017"",""LAP-027"",""LAP-032"",""LAP-037""]",1,3,3.2388646732111352,23,73300,0.8915015866550315,196041.19890544144,2,Low,0.02,Low,0.1,Low,0,42,7.0,0,,0,6,29.0,True,OPPORTUNITY
20260823,56,LAP-009,Nova,16,256,[],0,11,11.370675930228485,71,47820,0.8474911744083202,445797.3075622646,5,Low,0.02,Low,0.1,Low,0,88,6.0,0,,0,44,38.0,True,BASELINE_ACCEPT
20260823,57,LAP-039,Nova,64,2048,[],0,25,24.952505689335307,49,57140,0.9187659661730486,1312457.1826781998,5,Medium,0.05,Medium,0.25,Low,0,79,6.0,43,10.0,0,31,42.0,True,BASELINE_ACCEPT
20260823,58,LAP-001,Aster,8,256,[],0,43,43.3187514515426,89,28840,0.8546255179191006,1059838.197281835,3,Medium,0.05,Low,0.1,High,3,188,21.0,0,,0,34,133.0,True,OPPORTUNITY
20260823,59,LAP-011,Aster,32,512,[],0,10,10.235158680658463,65,47120,0.9107476060653407,429144.27197798854,5,High,0.1,Low,0.1,Low,0,146,20.0,0,,0,41,85.0,True,OPPORTUNITY
20260823,60,LAP-002,Byte,8,256,[],0,40,40.3379805767257,56,30490,0.7613196646972265,928505.4630647374,10,Low,0.02,Medium,0.25,High,3,118,14.0,70,4.0,70,70,104.0,True,OPPORTUNITY
20260823,61,LAP-018,CoreX,64,512,[],0,63,63.19104279775328,65,48660,1.1250194014905783,3448836.9768214873,7,Medium,0.05,Low,0.1,Medium,2,73,24.0,0,,0,57,-8.0,False,HARD_REJECT
20260823,62,LAP-006,Aster,16,256,"[""LAP-011"",""LAP-016"",""LAP-026"",""LAP-031"",""LAP-036"",""LAP-046""]",1,53,52.73415963646019,53,34710,1.0429512378760073,1918644.3857338394,3,Low,0.02,Low,0.1,High,3,124,15.0,33,8.0,0,20,89.0,True,OPPORTUNITY
20260823,63,LAP-039,Nova,64,2048,[],0,38,38.27546809265758,49,57140,0.9907285353175034,2151188.6833056016,5,Medium,0.05,Medium,0.25,Medium,2,79,6.0,43,10.0,0,31,42.0,True,BASELINE_ACCEPT
20260823,64,LAP-006,Aster,16,256,[],0,42,41.93364958479339,53,34710,1.045601786997354,1524299.1971204826,2,Low,0.02,Medium,0.25,Low,0,124,15.0,33,8.0,0,14,95.0,True,BASELINE_ACCEPT
20260823,65,LAP-020,Vertex,64,512,[],0,6,5.949944395921547,38,40710,0.8250898223422123,201536.44000530877,10,Low,0.02,Low,0.1,Low,0,89,5.0,61,7.0,61,47,98.0,True,OPPORTUNITY
20260823,66,LAP-047,Byte,16,256,[],0,15,15.221280497665008,23,73300,0.7828387239473484,860731.1769801097,5,Medium,0.05,Medium,0.25,Medium,2,42,7.0,0,,0,15,20.0,True,OPPORTUNITY
20260823,67,LAP-031,Aster,32,2048,"[""LAP-036""]",1,6,6.430610571275284,32,64830,0.8597069264382038,334408.80024593254,10,Medium,0.05,Medium,0.25,Low,0,31,4.0,31,4.0,31,40,18.0,True,OPPORTUNITY
20260823,68,LAP-024,Nova,8,1024,[],0,18,17.90018361376936,45,55190,1.0082912177025025,1001656.6614900201,5,Low,0.02,Low,0.1,Low,0,72,15.0,0,,0,28,29.0,True,BASELINE_ACCEPT
20260823,69,LAP-017,Byte,64,512,[],0,25,25.184857543888963,45,41040,0.8486890496254597,870754.9649157216,5,Low,0.02,Low,0.1,Medium,2,83,18.0,0,,0,28,37.0,True,OPPORTUNITY
20260823,70,LAP-041,Aster,8,256,[],0,20,20.14374023258269,20,81770,0.8959641493351209,1465259.7698226566,5,Medium,0.05,Medium,0.25,Medium,2,40,0.0,35,7.0,0,13,27.0,True,OPPORTUNITY
20260823,71,LAP-007,Byte,16,256,[],0,36,90.34285810683905,36,26850,1.0760566761991548,1040116.383214103,5,Low,0.02,Low,0.1,Medium,2,57,6.0,61,7.0,0,22,29.0,False,CONSTRAINT_CONFLICT
20260823,72,LAP-041,Aster,8,256,[],0,2,1.8189445988350277,20,81770,0.9081926329541701,148525.82319332496,5,Low,0.02,High,0.5,Low,0,40,0.0,35,7.0,0,13,27.0,True,OPPORTUNITY
20260823,73,LAP-017,Byte,64,512,[],0,39,38.723771190482644,45,41040,0.7805295408637003,1249284.361924804,7,High,0.1,Low,0.1,Low,0,83,18.0,0,,0,39,26.0,False,HARD_REJECT
20260823,74,LAP-005,Vertex,8,256,[],0,26,26.14683352356001,74,29990,0.999115252512846,779050.1269943665,5,Medium,0.05,High,0.5,Medium,2,101,10.0,0,,0,47,44.0,True,OPPORTUNITY
20260823,75,LAP-035,Vertex,32,2048,"[""LAP-040""]",1,3,3.366642066999069,23,70250,0.8906986420297536,187714.73880777057,7,Low,0.02,Low,0.1,High,3,47,12.0,0,,0,20,15.0,True,OPPORTUNITY
20260823,76,LAP-019,Nova,64,512,"[""LAP-039""]",1,10,10.19653534080401,45,50870,0.8608601439804129,437919.555242836,7,Low,0.02,Medium,0.25,Low,0,62,3.0,0,,0,40,19.0,True,OPPORTUNITY
20260823,77,LAP-008,CoreX,16,256,"[""LAP-013"",""LAP-018"",""LAP-028"",""LAP-033"",""LAP-038"",""LAP-048""]",1,10,10.172715910084369,63,32230,0.9256858617496521,298348.55324191286,7,Medium,0.05,Low,0.1,Low,0,141,11.0,0,,0,55,75.0,True,OPPORTUNITY
20260823,78,LAP-009,Nova,16,256,[],0,38,37.67531695306775,71,47820,1.0252049116024733,1862961.3571675504,5,Low,0.02,Low,0.1,Medium,2,88,6.0,0,,0,44,38.0,True,BASELINE_ACCEPT
20260823,79,LAP-020,Vertex,64,512,[],0,23,23.20164013062372,38,40710,0.9200758628433164,861494.6326560825,5,High,0.1,Low,0.1,Medium,2,89,5.0,61,7.0,0,24,60.0,True,OPPORTUNITY
20260823,80,LAP-014,Nova,32,512,[],0,12,11.741281805652486,42,45030,0.8485539147538825,458524.593376408,7,Medium,0.05,High,0.5,Low,0,42,3.0,0,,0,37,2.0,False,HARD_REJECT
20260823,81,LAP-030,Vertex,16,1024,"[""LAP-035"",""LAP-040""]",1,7,7.170879215641247,37,63920,0.8274780602779533,370246.78329076746,2,Low,0.02,Medium,0.25,Medium,2,91,11.0,0,,0,10,70.0,True,OPPORTUNITY
20260823,82,LAP-029,Nova,16,1024,"[""LAP-034"",""LAP-039""]",1,12,12.477730592883145,26,70420,0.8154935932464404,689124.706036972,3,Medium,0.05,Low,0.1,Low,0,45,3.0,23,9.0,0,10,32.0,True,OPPORTUNITY
20260823,83,LAP-032,Byte,32,2048,[],0,21,20.899575526440906,28,57010,0.8767012602170483,1049595.5157444524,7,Low,0.02,Low,0.1,Medium,2,38,1.0,38,5.0,38,25,50.0,True,OPPORTUNITY
20260823,84,LAP-010,Vertex,16,256,[],0,31,31.201527883721425,51,49440,1.079235559725315,1654079.5882574066,5,Low,0.02,Low,0.1,Low,0,107,10.0,0,,0,32,65.0,True,OPPORTUNITY
20260823,85,LAP-045,Vertex,8,256,[],0,8,7.674506652745806,20,91230,1.0524081401164467,768089.5569825874,10,Medium,0.05,High,0.5,Medium,2,21,7.0,17,6.0,17,24,7.0,False,CONSTRAINT_CONFLICT
20260823,86,LAP-033,CoreX,32,2048,[],0,13,12.544743150183738,37,65810,0.9370906470372228,801709.1612597553,3,Low,0.02,Low,0.1,Low,0,86,4.0,0,,0,14,68.0,True,BASELINE_ACCEPT
20260823,87,LAP-027,Byte,16,1024,"[""LAP-032"",""LAP-037""]",1,36,36.00806437377565,60,43910,0.7646084943018091,1208662.5234525278,5,Low,0.02,Medium,0.25,Low,0,149,14.0,0,,0,38,97.0,True,OPPORTUNITY
20260823,88,LAP-015,Vertex,32,512,[],0,9,9.08715328231983,54,50860,1.0678015661715843,488775.488899381,7,High,0.1,Medium,0.25,Low,0,108,10.0,0,,0,48,50.0,True,BASELINE_ACCEPT
20260823,89,LAP-049,Nova,16,256,[],0,2,2.1619748545021245,20,117210,0.8961216085702558,210068.82748103936,7,Medium,0.05,Low,0.1,Medium,2,17,5.0,0,,0,12,0.0,False,HARD_REJECT
20260823,90,LAP-034,Nova,32,2048,"[""LAP-039""]",1,16,15.807178926102276,29,54610,0.9267751528910014,809779.0575900414,5,Medium,0.05,High,0.5,Low,0,51,15.0,54,3.0,54,19,71.0,True,OPPORTUNITY
20260823,91,LAP-003,CoreX,8,256,[],0,62,61.52827828463564,113,32360,0.7906535675861404,1586304.0657194252,2,Medium,0.05,High,0.5,High,3,239,26.0,183,10.0,0,29,184.0,True,BASELINE_ACCEPT
20260823,92,LAP-015,Vertex,32,512,"[""LAP-020"",""LAP-035"",""LAP-040""]",1,6,5.612727059180279,54,50860,0.8631685467974565,263404.51374071185,7,Medium,0.05,Medium,0.25,Medium,2,108,10.0,0,,0,48,50.0,True,OPPORTUNITY
20260823,93,LAP-040,Vertex,64,2048,[],0,16,15.75715873044345,29,60870,0.9539696793235801,929090.1500868212,3,Medium,0.05,Low,0.1,Medium,2,47,4.0,0,,0,11,32.0,True,OPPORTUNITY
20260823,94,LAP-038,CoreX,64,2048,[],1,15,15.017788832357462,31,61880,0.9008465571204772,836165.774319227,5,Medium,0.05,Medium,0.25,Low,0,61,9.0,30,6.0,0,19,33.0,True,OPPORTUNITY
20260823,95,LAP-039,Nova,64,2048,[],1,27,26.664191589426512,49,57140,0.8725848093136988,1346206.392112988,5,Medium,0.05,Low,0.1,Medium,2,79,6.0,43,10.0,0,31,42.0,True,BASELINE_ACCEPT
20260823,96,LAP-044,Nova,8,256,"[""LAP-004"",""LAP-009"",""LAP-014"",""LAP-019"",""LAP-024"",""LAP-029"",""LAP-034"",""LAP-039"",""LAP-049""]",1,3,3.2907995054142383,28,103300,0.9719168951334507,301197.0458018564,10,Low,0.02,Medium,0.25,Low,0,58,9.0,0,,0,34,15.0,True,OPPORTUNITY
20260823,97,LAP-042,Byte,8,256,[],0,16,15.716531133246125,27,84040,0.9022337805813263,1213179.6307208745,2,Low,0.02,Low,0.1,Medium,2,30,1.0,0,,0,7,22.0,True,BASELINE_ACCEPT
20260823,98,LAP-015,Vertex,32,512,[],0,54,54.63970007309396,54,50860,0.9242477993244527,2538391.1259766496,3,High,0.1,Medium,0.25,Low,0,108,10.0,0,,0,21,77.0,True,BASELINE_ACCEPT
20260823,99,LAP-025,Vertex,8,1024,"[""LAP-030"",""LAP-035"",""LAP-040""]",1,26,25.61234323009724,34,35260,0.8867787482299144,812963.2852272564,5,Medium,0.05,Low,0.1,Low,0,33,5.0,54,7.0,0,21,7.0,False,CONSTRAINT_CONFLICT
20260823,100,LAP-048,CoreX,16,256,"[""LAP-008"",""LAP-013"",""LAP-018"",""LAP-028"",""LAP-033"",""LAP-038""]",1,7,6.537193189661653,20,110910,0.9050466861580743,702651.0957325441,5,Low,0.02,Medium,0.25,Low,0,14,3.0,8,7.0,0,8,3.0,False,CONSTRAINT_CONFLICT
20260824,1,LAP-005,Vertex,8,256,"[""LAP-010"",""LAP-015"",""LAP-020"",""LAP-025"",""LAP-030"",""LAP-035"",""LAP-040"",""LAP-045"",""LAP-050""]",1,15,14.550169164655927,74,29990,0.863346628586694,388376.4808697243,3,Low,0.02,Medium,0.25,High,3,101,10.0,0,,0,28,63.0,True,OPPORTUNITY
20260824,2,LAP-018,CoreX,64,512,[],0,6,6.045790398286678,65,48660,0.923838092845214,269723.76958708867,2,Medium,0.05,Low,0.1,Low,0,73,24.0,0,,0,17,32.0,True,BASELINE_ACCEPT
20260824,3,LAP-041,Aster,8,256,"[""LAP-001"",""LAP-006"",""LAP-011"",""LAP-016"",""LAP-021"",""LAP-026"",""LAP-031"",""LAP-036"",""LAP-046""]",1,20,20.01940078609869,20,81770,0.7798475197130686,1275362.6337387525,3,Medium,0.05,Medium,0.25,Low,0,40,0.0,35,7.0,0,8,32.0,True,OPPORTUNITY
20260824,4,LAP-012,Byte,32,512,"[""LAP-017"",""LAP-032"",""LAP-037""]",1,25,25.479833190249845,43,37160,1.074316307665702,998039.8498214373,10,Medium,0.05,Low,0.1,Low,0,69,18.0,0,,0,53,-2.0,False,CONSTRAINT_CONFLICT
20260824,5,LAP-022,Byte,8,1024,[],0,19,18.83371643758453,45,41410,0.9376804631796903,737757.6116251486,3,Low,0.02,Medium,0.25,Medium,2,61,5.0,0,,0,17,39.0,True,OPPORTUNITY
20260824,6,LAP-028,CoreX,16,1024,"[""LAP-033"",""LAP-038""]",1,19,18.99611928366129,27,52120,0.9649354802113433,955556.3073436891,5,Low,0.02,Low,0.1,Medium,2,56,7.0,33,10.0,0,17,32.0,True,OPPORTUNITY
20260824,7,LAP-005,Vertex,8,256,[],0,48,48.43591697643419,74,29990,1.0419493637693802,1499906.9481332982,5,Low,0.02,Low,0.1,High,3,101,10.0,0,,0,47,44.0,False,CONSTRAINT_CONFLICT
20260824,8,LAP-001,Aster,8,256,"[""LAP-006"",""LAP-011"",""LAP-016"",""LAP-021"",""LAP-026"",""LAP-031"",""LAP-036"",""LAP-041"",""LAP-046""]",1,41,41.42670153118456,89,28840,0.8833744335363011,1044537.2651906639,3,Low,0.02,Medium,0.25,Low,0,188,21.0,0,,0,34,133.0,True,OPPORTUNITY
20260824,9,LAP-013,CoreX,32,512,[],0,9,8.79773744887871,36,41240,0.9450449006477688,350762.86532442586,3,Low,0.02,Low,0.1,Medium,2,76,12.0,53,7.0,0,14,50.0,True,OPPORTUNITY
20260824,10,LAP-018,CoreX,64,512,"[""LAP-038""]",1,42,42.148987579777824,65,48660,0.982984645036219,2008945.3787534214,5,High,0.1,Low,0.1,High,3,73,24.0,0,,0,41,8.0,False,HARD_REJECT
20260824,11,LAP-043,CoreX,8,256,[],0,4,3.5537035939247716,20,84550,1.1006096346353653,372226.17843368056,7,Low,0.02,Medium,0.25,Low,0,47,0.0,0,,0,17,30.0,True,OPPORTUNITY
20260824,12,LAP-021,Aster,8,1024,[],0,16,15.83349765489694,68,52420,0.8719677878696483,731336.8230420315,3,Low,0.02,Low,0.1,Low,0,153,23.0,0,,0,26,104.0,True,BASELINE_ACCEPT
20260824,13,LAP-007,Byte,16,256,[],0,10,9.587486558150742,36,26850,0.8610730000391476,231198.1005105111,3,Low,0.02,Low,0.1,Medium,2,57,6.0,61,7.0,0,14,37.0,True,OPPORTUNITY
20260824,14,LAP-004,Nova,8,256,[],0,15,14.867933608625714,52,28000,0.8543241836089568,358816.15711576183,3,Low,0.02,High,0.5,High,3,116,11.0,0,,0,20,85.0,True,OPPORTUNITY
20260824,15,LAP-023,CoreX,8,1024,"[""LAP-028"",""LAP-033"",""LAP-038""]",1,8,8.167129059992941,43,40220,0.9090354030141431,292491.2312738307,2,Low,0.02,Low,0.1,High,3,91,13.0,43,2.0,43,11,110.0,True,OPPORTUNITY
20260824,16,LAP-044,Nova,8,256,[],0,10,10.393825505425463,28,103300,0.9036385007648491,933458.571290089,2,Low,0.02,Medium,0.25,Low,0,58,9.0,0,,0,7,42.0,True,OPPORTUNITY
20260824,17,LAP-015,Vertex,32,512,[],0,21,21.419653430172396,54,50860,1.0198209791625639,1089229.995004368,7,High,0.1,Medium,0.25,High,3,108,10.0,0,,0,48,50.0,True,BASELINE_ACCEPT
20260824,18,LAP-049,Nova,16,256,"[""LAP-009"",""LAP-014"",""LAP-019"",""LAP-029"",""LAP-034"",""LAP-039""]",1,7,7.255915151756933,20,117210,0.9554230285432705,783895.9322288972,3,Medium,0.05,High,0.5,Low,0,17,5.0,0,,0,6,6.0,False,CONSTRAINT_CONFLICT
20260824,19,LAP-011,Aster,32,512,"[""LAP-016"",""LAP-031"",""LAP-036""]",1,18,18.491047447208146,65,47120,0.8147663405929709,691052.2194373342,3,Medium,0.05,Medium,0.25,Medium,2,146,20.0,0,,0,25,101.0,True,OPPORTUNITY
20260824,20,LAP-030,Vertex,16,1024,"[""LAP-035"",""LAP-040""]",1,15,14.97982477168805,37,63920,0.9011080919207094,863982.4385335762,5,Low,0.02,Medium,0.25,Low,0,91,11.0,0,,0,23,57.0,True,OPPORTUNITY
20260824,21,LAP-017,Byte,64,512,"[""LAP-037""]",1,45,44.83654865656209,45,41040,0.943157466838326,1741823.2097570205,5,Low,0.02,Low,0.1,Low,0,83,18.0,0,,0,28,37.0,False,HARD_REJECT
20260824,22,LAP-012,Byte,32,512,[],0,4,4.441656504480686,43,37160,0.9508860747528389,141339.70615126198,2,Medium,0.05,Low,0.1,Low,0,69,18.0,0,,0,11,40.0,True,BASELINE_ACCEPT
20260824,23,LAP-049,Nova,16,256,"[""LAP-009"",""LAP-014"",""LAP-019"",""LAP-029"",""LAP-034"",""LAP-039""]",1,9,8.92911019578033,20,117210,0.9288013267246094,979783.2315485232,10,Medium,0.05,Medium,0.25,Medium,2,17,5.0,0,,0,17,-5.0,False,CONSTRAINT_CONFLICT
20260824,24,LAP-042,Byte,8,256,[],0,17,17.270257075050203,27,84040,1.0370437169073556,1481603.6174712009,10,Low,0.02,High,0.5,Low,0,30,1.0,0,,0,34,-5.0,False,HARD_REJECT
20260824,25,LAP-046,Aster,16,256,[],0,9,8.742486410906505,20,88820,0.8709735146242192,696238.8081203083,3,Medium,0.05,Low,0.1,High,3,15,5.0,0,,0,6,4.0,False,HARD_REJECT
20260824,26,LAP-006,Aster,16,256,[],0,49,48.52298598941611,53,34710,0.8756405749740178,1489280.7335100598,5,Medium,0.05,Low,0.1,Medium,2,124,15.0,33,8.0,0,33,76.0,True,BASELINE_ACCEPT
20260824,27,LAP-029,Nova,16,1024,"[""LAP-034"",""LAP-039""]",1,11,11.006172511374475,26,70420,0.9969737328558809,772275.7929448225,5,Medium,0.05,Low,0.1,Medium,2,45,3.0,23,9.0,0,17,25.0,True,OPPORTUNITY
20260824,28,LAP-007,Byte,16,256,[],0,6,6.354229362133209,36,26850,1.0499851497921318,169152.60763151242,10,Low,0.02,Low,0.1,Medium,2,57,6.0,61,7.0,61,44,68.0,True,OPPORTUNITY
20260824,29,LAP-040,Vertex,64,2048,[],1,7,7.328394927503087,29,60870,0.9873087801003506,420682.3981129584,5,High,0.1,High,0.5,Low,0,47,4.0,0,,0,18,25.0,True,OPPORTUNITY
20260824,30,LAP-036,Aster,64,2048,[],0,15,14.756447959057102,46,63850,1.0623622666253971,1017477.4608604742,7,Medium,0.05,Medium,0.25,Medium,2,109,18.0,0,,0,41,50.0,True,BASELINE_ACCEPT
20260824,31,LAP-032,Byte,32,2048,"[""LAP-037""]",1,28,83.09668336194757,28,57010,1.0187024190080265,1626134.2974141326,5,Medium,0.05,Medium,0.25,Low,0,38,1.0,38,5.0,38,18,57.0,True,OPPORTUNITY
